Folder,x_coordinates,Gamma_pv,Density,Temperature,Pressure,Mach,Speed,c,dens0,area,norm_density,norm_temperature,norm_pressure,norm_dens_grad,norm_p_grad,norm_T_grad,beta,alfa,mean_gamma_pv
BOS_12_11_5,0.03683434282481751,0.7210895311809487,70.55989094179368,520.1400423225734,1317168.3769243609,0.709626762204579,82.33154745902371,116.02091669041121,91.6085681255279,0.000166552807005651,0.7843226609674145,0.9874348860815005,0.8384858807365143,-30.476198935021248,-25.04830517739055,-2.3360800518801406,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.037384009693430656,0.7263295628087776,68.76648824860973,519.2907814951718,1290999.4575026417,0.7427531888901073,86.73332428918131,116.77273902894515,91.6085681255279,0.00016269411567802986,0.7643877325862964,0.985822647645455,0.8218272136794756,-36.26729118932645,-30.30684221348466,-2.933119182011723,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.03793367656204379,0.7309520294234537,67.19783512811142,518.506239246056,1267724.856895981,0.7711256184553439,90.55333125133302,117.43006467963299,91.6085681255279,0.0001598734395617674,0.7469510532890028,0.9843332710865524,0.8070110183240755,-31.722267236677588,-26.954863393500155,-2.7095985658738195,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.03848334343065693,0.7363146885230931,65.39391117767958,517.5530252236827,1240513.6597137142,0.8031788303019166,94.92401603743734,118.18540586005635,91.6085681255279,0.00015717738077077376,0.7268991737565826,0.9825236876993735,0.7896888558466065,-36.48005851801287,-31.513928647681613,-3.292145644042106,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.039033010299270074,0.7413029914842886,63.731446354505074,516.6233879637342,1215012.8718092344,0.8322710418657588,98.94098108058772,118.88072046671834,91.6085681255279,0.00015514674396065894,0.7084197116078589,0.9807588624846575,0.7734555093890407,-33.61938512930391,-29.53306335985633,-3.210717828361675,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.039582677167883204,0.7469073792080086,61.88173640786993,515.5276979748289,1186161.4970290458,0.8642375031944254,103.4087168085897,119.65312362211398,91.6085681255279,0.00015334002830284365,0.6878588886247347,0.9786788024405505,0.7550892391256188,-37.405971065713764,-33.41345697215129,-3.7842194297707543,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.04013234403649635,0.751579071180102,60.35464848369748,514.5714594284865,1161962.0094187877,0.890378193347739,107.10320228271425,120.28956131553063,91.6085681255279,0.00015217346738255767,0.6708842356280885,0.9768634772910808,0.7396842772105447,-30.88171029750181,-28.025996825935813,-3.3025915388531204,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.040682010905109485,0.7569025849102786,58.63107027147443,513.432552009534,1134235.253276379,0.9196803298497646,111.28702989847086,121.00620866453704,91.6085681255279,0.00015118103232874985,0.6517254553103666,0.9747013731922134,0.7220339191004296,-34.85525763279387,-32.11100962779267,-3.9334808450847176,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.04123167777372262,0.7627905381174817,56.74553933289336,512.1095729418702,1103400.9698070283,0.9515698847749028,115.88951739936597,121.78771023925378,91.6085681255279,0.00015046263953497679,0.6307664568858333,0.9721898271110203,0.7024053645552254,-38.13036517448257,-35.709910249327876,-4.569214963837836,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.041781344642335766,0.7654235157859217,55.90949908493259,511.49576966100227,1089561.3106380813,0.9656761094688644,117.9411678078753,122.13325632829896,91.6085681255279,0.00015026108208351832,0.6214732833391599,0.9710245817474565,0.6935952845300244,-16.906919585895707,-16.028035394291763,-2.1199119504942847,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.042331011510948896,0.7718949823597826,53.873545739734354,509.9268785282373,1055427.9819953938,0.999999978128994,122.97182589698477,122.97182858650237,91.6085681255279,0.00015005952463205985,0.5988422343962319,0.9680461957150363,0.6718666167068094,-41.17229950575075,-39.53061220160287,-5.418529299273759,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.04288067837956204,0.780185501431965,51.30499782584293,507.7869208878254,1011497.4929418927,1.0433769926233496,129.40252841549193,124.02279265343658,91.6085681255279,0.0001503749081501578,0.5702910233929795,0.9639836958939421,0.643901251419782,-51.942754118125066,-50.87693452870153,-7.390839894251272,9.273242396142987,10.221938144556733,0.8206751765837607
BOS_12_11_5,0.043430345248175184,0.7855749563977736,49.65943458278309,506.3138897203806,982846.6887929979,1.0712979033606989,133.58142565102162,124.69120422244086,91.6085681255279,0.00015090693681505914,0.5519994341577928,0.9611872906094623,0.62566266084058,-33.27759099131797,-33.18117139790422,-5.087454682388399,9.273242396142987,10.221938144556733,0.8206751765837607
